timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_gyro0,attack_gyro1,attack_gyro2,gyro_rad[0],gyro_rad[1],gyro_rad[2]
28339233,28339233,28339233,28339233,28339233,28339233,-2.701368304,-2.701368304,-1.201878286,-1.205605103,-1.198581508,-1.202408731,-0.003726817,0.003296778,-0.000530445
28343229,28343229,28343229,28343229,28343229,28343229,-3.842392502,-3.842392502,0.453457913,0.449436488,0.456958776,0.451869251,-0.004021425,0.003500863,-0.001588663
28347229,28347229,28347229,28347229,28347229,28347229,-0.729123322,-0.729123322,1.605961058,1.601051412,1.608927108,1.606027465,-0.004909645,0.002966051,6.64E-05
28351226,28351226,28351226,28351226,28351226,28351226,3.197893384,3.197893384,0.982242406,0.978637804,0.98533,0.981598796,-0.003604603,0.003087594,-0.000643611
28355222,28355222,28355222,28355222,28355222,28355222,3.57234051,3.57234051,-0.736462425,-0.739170205,-0.73256876,-0.735715352,-0.00270778,0.003893665,0.000747073
28359223,28359223,28359223,28359223,28359223,28359223,-0.00155823,-0.00155823,-1.638826301,-1.642114167,-1.635088281,-1.639109034,-0.003287866,0.00373802,-0.000282733
28363223,28363223,28363223,28363223,28363223,28363223,-3.576064109,-3.576064109,-0.735073222,-0.739186793,-0.732237713,-0.732543594,-0.004113571,0.002835509,0.002529628
28367269,28367269,28367269,28367269,28367269,28367269,-3.342042291,-3.342042291,0.902519852,0.897844828,0.906228681,0.902186519,-0.004675023,0.003708829,-0.000333333
28371273,28371273,28371273,28371273,28371273,28371273,0.445481659,0.445481659,1.634120278,1.62993619,1.636868949,1.634751764,-0.004184087,0.002748672,0.000631487
28375269,28375269,28375269,28375269,28375269,28375269,3.759985794,3.759985794,0.561650879,0.556503862,0.565142992,0.562793093,-0.005147017,0.003492113,0.001142215
28379276,28379276,28379276,28379276,28379276,28379276,2.930559355,2.930559355,-1.121667022,-1.126795053,-1.119874778,-1.121373226,-0.005128031,0.001792244,0.000293796
28383279,28383279,28383279,28383279,28383279,28383279,-1.104519591,-1.104519591,-1.585703723,-1.590692283,-1.583261192,-1.586574301,-0.00498856,0.002442531,-0.000870578
28387278,28387278,28387278,28387278,28387278,28387278,-3.932554718,-3.932554718,-0.302028773,-0.306486966,-0.300117819,-0.302578447,-0.004458193,0.001910954,-0.000549674
28391284,28391284,28391284,28391284,28391284,28391284,-2.441766379,-2.441766379,1.309684426,1.304666703,1.312323949,1.309656159,-0.005017723,0.002639523,-2.83E-05
28395270,28395270,28395270,28395270,28395270,28395270,1.802064324,1.802064324,1.477833494,1.473115635,1.481008456,1.478874365,-0.004717859,0.003174962,0.001040871
28399273,28399273,28399273,28399273,28399273,28399273,3.999995528,3.999995528,0.002478128,-0.001688931,0.007140083,0.002686011,-0.004167059,0.004661955,0.000207883
28403275,28403275,28403275,28403275,28403275,28403275,1.808119911,1.808119911,-1.479832908,-1.484862738,-1.476233658,-1.479220191,-0.00502983,0.003599251,0.000612718
28407275,28407275,28407275,28407275,28407275,28407275,-2.378505399,-2.378505399,-1.335310713,-1.339175574,-1.330862073,-1.334030952,-0.003864861,0.004448641,0.001279761
28411270,28411270,28411270,28411270,28411270,28411270,-3.936574567,-3.936574567,0.294910864,0.289777948,0.29957539,0.295422844,-0.005132916,0.004664525,0.000511979
28415274,28415274,28415274,28415274,28415274,28415274,-1.150768684,-1.150768684,1.594117035,1.590171648,1.597520282,1.593686827,-0.003945387,0.003403247,-0.000430208
28419275,28419275,28419275,28419275,28419275,28419275,2.904667269,2.904667269,1.145622587,1.143349884,1.149645358,1.146723886,-0.002272703,0.004022772,0.001101299
28423287,28423287,28423287,28423287,28423287,28423287,3.781253492,3.781253492,-0.544089082,-0.546973145,-0.540383014,-0.544387124,-0.002884063,0.003706067,-0.000298042
28427266,28427266,28427266,28427266,28427266,28427266,0.421346409,0.421346409,-1.660675277,-1.664936758,-1.658019773,-1.661118185,-0.004261482,0.002655504,-0.000442908
28431269,28431269,28431269,28431269,28431269,28431269,-3.358136613,-3.358136613,-0.908297294,-0.914580489,-0.905967512,-0.908787887,-0.006283194,0.002329783,-0.000490593
28435266,28435266,28435266,28435266,28435266,28435266,-3.440355385,-3.440355385,0.853787196,0.848133196,0.856542373,0.85352095,-0.005654,0.002755177,-0.000266245
28439269,28439269,28439269,28439269,28439269,28439269,0.265859067,0.265859067,1.671741633,1.666386514,1.675338403,1.672771868,-0.00535512,0.003596769,0.001030235
28443266,28443266,28443266,28443266,28443266,28443266,3.692664847,3.692664847,0.644744528,0.641092469,0.648874273,0.645710066,-0.00365206,0.004129745,0.000965538
28447269,28447269,28447269,28447269,28447269,28447269,3.040219691,3.040219691,-1.091176074,-1.093456652,-1.087154101,-1.089965476,-0.002280578,0.004021973,0.001210598
28451277,28451277,28451277,28451277,28451277,28451277,-0.920041326,-0.920041326,-1.63585674,-1.639700641,-1.630974688,-1.63595456,-0.003843901,0.004882052,-9.78E-05
28455273,28455273,28455273,28455273,28455273,28455273,-3.896761637,-3.896761637,-0.379842992,-0.383128863,-0.377510217,-0.38101147,-0.003285871,0.002332775,-0.001168479
28459266,28459266,28459266,28459266,28459266,28459266,-2.526307632,-2.526307632,1.306068229,1.301781705,1.308498324,1.306795951,-0.004286523,0.002430095,0.000727722
28463269,28463269,28463269,28463269,28463269,28463269,1.625094265,1.625094265,1.540944347,1.53559771,1.543695308,1.541244818,-0.005346637,0.002750961,0.000300472
28467266,28467266,28467266,28467266,28467266,28467266,3.996353884,3.996353884,0.07206576,0.067678259,0.07481529,0.072578859,-0.004387501,0.00274953,0.000513099
28471272,28471272,28471272,28471272,28471272,28471272,1.97160917,1.97160917,-1.470478025,-1.47507015,-1.468684429,-1.470401361,-0.004592125,0.001793596,7.67E-05
28475266,28475266,28475266,28475266,28475266,28475266,-2.252572171,-2.252572171,-1.398084097,-1.403954256,-1.396504004,-1.397826012,-0.00587016,0.001580093,0.000258085
28479279,28479279,28479279,28479279,28479279,28479279,-3.972931598,-3.972931598,0.196704156,0.192299488,0.199340612,0.197952294,-0.004404669,0.002636456,0.001248138
28483266,28483266,28483266,28483266,28483266,28483266,-1.302705633,-1.302705633,1.603065917,1.5982618,1.604646927,1.603130503,-0.004804117,0.00158101,6.46E-05
28487269,28487269,28487269,28487269,28487269,28487269,2.785202949,2.785202949,1.218255086,1.213676384,1.21984116,1.217797296,-0.004578703,0.001586073,-0.000457791
28491283,28491283,28491283,28491283,28491283,28491283,3.836215102,3.836215102,-0.481240554,-0.485717767,-0.479233831,-0.481694895,-0.004477213,0.002006722,-0.000454341
28495273,28495273,28495273,28495273,28495273,28495273,0.656449884,0.656449884,-1.677904619,-1.683134926,-1.674937056,-1.677940381,-0.005230307,0.002967563,-3.58E-05
